,full_name,forks_count,open_issues_count,watchers_count,star_count
0,mopidy/mopidy,-1.3456020386797631,-1.7864206574834647,-0.23437561917709715,-0.23437561917709715
1,GoogleContainerTools/distroless,-1.5765093794072653,-2.4954116190881535,-0.2362759843642628,-0.2362759843642628
2,hardikvasa/google-images-download,-0.723928429028796,-2.393214723721712,-0.2373125471936259,-0.2373125471936259
3,miguelgrinberg/flasky,0.8867713777941645,-2.7828403873062704,-0.23852187049454954,-0.23852187049454954
4,rusty1s/pytorch_geometric,-1.0501052320144983,-1.4159569117801138,-0.23904015190923106,-0.23904015190923106
5,machinelearningmindset/machine-learning-course,-0.9935894493189558,-2.8275515290290887,-0.24007671473859415,-0.24007671473859415
6,pyinstaller/pyinstaller,-0.7804442117243384,1.471105382321862,-0.24422296605604654,-0.24422296605604654
7,Zulko/moviepy,-1.159907324108695,-0.36205142831368453,-0.24664161265789375,-0.24664161265789375
8,schollz/howmanypeoplearearound,-1.5660135911923787,-2.706192715781439,-0.2483692173734989,-0.2483692173734989
9,pydanny/cookiecutter-django,-0.4938284566255159,-2.1249478733848024,-0.2492330197313015,-0.2492330197313015
10,uber/ludwig,-1.2810125727420003,-2.2974051343156727,-0.25199718727626974,-0.25199718727626974
11,shengqiangzhang/examples-of-web-crawlers,-0.3032895321091156,-2.8275515290290887,-0.2525154686909513,-0.2525154686909513
12,deis/deis,-1.1445673259484763,-2.8020023051874783,-0.25337927104875385,-0.25337927104875385
13,bup/bup,-1.549058856383716,-2.75729116346466,-0.25545239670748005,-0.25545239670748005
14,s0md3v/Photon,-1.2220746850737918,-2.7317419396230496,-0.2580438037808878,-0.2580438037808878
15,kennethreitz/records,-1.4457157108832956,-2.565671984652582,-0.2594258875533719,-0.2594258875533719
16,dask/dask,-1.0533347053113864,0.3597141452118095,-0.2602896899111745,-0.2602896899111745
17,tgalal/yowsup,-0.1466600772100407,-1.141302755482802,-0.26115349226897705,-0.26115349226897705
18,30-seconds/30-seconds-of-python,-1.1760546905931357,-2.8083896111478808,-0.2613262527405376,-0.2613262527405376
19,cyrus-and/gdb-dashboard,-1.453789394125516,-2.8147769171082837,-0.26288109698458223,-0.26288109698458223
20,hugapi/hug,-1.5522883296806043,-2.0419128958995687,-0.26305385745614274,-0.26305385745614274
21,streamlit/streamlit,-1.4263388711019667,-0.6303182786505938,-0.2637448993423848,-0.2637448993423848
22,rq/rq,-0.9742126095376269,-2.0419128958995687,-0.26564526452955045,-0.26564526452955045
23,numenta/nupic,-0.5559958175906127,0.03396154123127679,-0.2659907854726715,-0.2659907854726715
24,Gallopsled/pwntools,-0.9265778784085268,-2.1441097912660103,-0.26858219254607923,-0.26858219254607923
25,google/jax,-1.4909283370397295,-0.8027755395814641,-0.26892771348920025,-0.26892771348920025
26,netbox-community/netbox,-0.8975126187365335,-1.8502937170874907,-0.2737650066928947,-0.2737650066928947
27,asciimoo/searx,-1.066252598498939,0.4108125928950303,-0.2813664674415574,-0.2813664674415574
28,pyeve/eve,-1.2818199410662223,-2.6742561859794263,-0.282575790742481,-0.282575790742481
29,lanpa/tensorboardX,-1.3108852007382157,-2.4187639475633222,-0.2846489164012072,-0.2846489164012072
30,a1studmuffin/SpaceshipGenerator,-1.6112262173488128,-2.8083896111478808,-0.38744139697971397,-0.38744139697971397
31,Delgan/loguru,-1.6427135819934722,-2.7317419396230496,-0.38813243886595605,-0.38813243886595605
32,jupyterhub/jupyterhub,-0.81677578631433,-0.36205142831368453,-0.39314249254121103,-0.39314249254121103
33,rwv/chinese-dos-games,-1.3819336132697548,-2.3676654998801014,-0.39383353442745306,-0.39383353442745306
34,webpy/webpy,-0.8022431564783334,-2.597608514454595,-0.39469733678525565,-0.39469733678525565
35,flask-restful/flask-restful,-1.155063114163363,-2.1888209329888286,-0.39694322291554235,-0.39694322291554235
36,gelstudios/gitfiti,-1.4134209779144142,-2.6870307979002317,-0.39832530668802646,-0.39832530668802646
37,awslabs/aws-shell,-1.4489451841801837,-2.342116276038491,-0.39849806715958697,-0.39849806715958697
38,thtrieu/darkflow,-0.3170147936208902,0.960120905489654,-0.39918910904582905,-0.39918910904582905
39,pytest-dev/pytest,-0.8200052596112182,0.3533268392514069,-0.3997073904605106,-0.3997073904605106
40,graphql-python/graphene,-1.3891999281877532,-2.4954116190881535,-0.40005291140363164,-0.40005291140363164
41,ufoym/deepo,-1.3149220423593257,-2.7381292455834525,-0.40039843234675265,-0.40039843234675265
42,xiyouMc/WebHubBot,-0.6706421196301416,-2.693418103860634,-0.40091671376143423,-0.40091671376143423
43,instabot-py/instabot.py,-0.03120640684628967,-2.227144768751244,-0.40108947423299474,-0.40108947423299474
44,ytisf/theZoo,-0.6076673903408228,-2.5465100667713743,-0.40350812083484194,-0.40350812083484194
45,chainer/chainer,-0.7336168489194604,-2.035525589939166,-0.40506296507888656,-0.40506296507888656
46,MobSF/Mobile-Security-Framework-MobSF,-0.6310810717432619,-2.8083896111478808,-0.4074816116807338,-0.4074816116807338
47,USArmyResearchLab/Dshell,-0.8975126187365335,-2.648706962137816,-0.40938197686789946,-0.40938197686789946
48,maxbbraun/trump2cash,-1.2414515248551206,-2.6423196561774134,-0.40990025828258103,-0.40990025828258103
49,facebookresearch/ParlAI,-1.046068390393388,-2.099398649543192,-0.4197476051615304,-0.4197476051615304
50,n1nj4sec/pupy,-0.7311947439467943,-2.176046321068023,-0.4197476051615304,-0.4197476051615304
51,tensorflow/nmt,-0.41066951923064626,-1.269048874690854,-0.42026588657621194,-0.42026588657621194
52,yahoo/open_nsfw,-1.046068390393388,-2.565671984652582,-0.42112968893401453,-0.42112968893401453
53,amoffat/sh,-1.5070757035241702,-2.2399193806720494,-0.42147520987713555,-0.42147520987713555
54,chrissimpkins/codeface,-1.524030438332833,-2.693418103860634,-0.42320281459274073,-0.42320281459274073
55,detailyang/awesome-cheatsheet,-1.2026978452924628,-2.8083896111478808,-0.42441213789366433,-0.42441213789366433
56,tangqiaoboy/iOSBlogCN,-0.771563160157896,-2.8083896111478808,-0.4249304193083459,-0.4249304193083459
57,eriklindernoren/PyTorch-GAN,-0.6884042227630264,-2.58483390253379,-0.4251031797799064,-0.4251031797799064
58,tensorpack/tensorpack,-0.5769873940203856,-2.763678469425063,-0.42544870072302743,-0.42544870072302743
59,achael/eht-imaging,-1.4715514972584007,-2.7700657753854654,-0.4261397426092695,-0.4261397426092695
60,bbfamily/abu,-0.10467692435049489,-2.821164223068686,-0.3228289806160812,-0.3228289806160812
61,brightmart/text_classification,-0.08530008456916603,-2.58483390253379,-0.3257659086326099,-0.3257659086326099
62,lebinh/ngxtop,-1.4933504420123955,-2.43792586544453,-0.3304304413647438,-0.3304304413647438
63,dae/anki,-1.0969325948193762,-2.795614999227076,-0.3314670041941069,-0.3314670041941069
64,vipstone/faceai,-0.7093957991927994,-2.667868880019024,-0.331812525137228,-0.331812525137228
65,facebookresearch/pytext,-1.294737834253775,-2.2015955449096336,-0.3390684649427696,-0.3390684649427696
66,taobao/nginx-book,-0.3638421564257682,0.4491364286574459,-0.3473609675776744,-0.3473609675776744
67,readthedocs/readthedocs.org,0.5977335177226758,-0.9880074124331395,-0.3487430513501585,-0.3487430513501585
68,frostming/legit,-1.6491725285872485,-2.7828403873062704,-0.35461690738321605,-0.35461690738321605
69,frappe/erpnext,0.10604620827145633,11.03928971100496,-0.3618728471887577,-0.3618728471887577
70,vibora-io/vibora,-1.5894272725948178,-1.9077794707311142,-0.3620456076603182,-0.3620456076603182
71,axi0mX/ipwndfu,-0.7384610588647926,-2.195208238949231,-0.3642914937906049,-0.3642914937906049
72,xchaoinfo/fuck-login,-0.20721270152669338,-2.4762497012069455,-0.37448436161267534,-0.37448436161267534
73,encode/apistar,-1.4981946519577278,-2.6614815740586213,-0.37828509198700666,-0.37828509198700666
74,microsoft/c9-python-getting-started,-0.7215063240561299,-2.578446596573387,-0.38450446896318524,-0.38450446896318524
75,a1studmuffin/SpaceshipGenerator,-1.6112262173488128,-2.8083896111478808,-0.38744139697971397,-0.38744139697971397
76,Delgan/loguru,-1.6427135819934722,-2.7317419396230496,-0.38813243886595605,-0.38813243886595605
77,jupyterhub/jupyterhub,-0.81677578631433,-0.36205142831368453,-0.39314249254121103,-0.39314249254121103
78,rwv/chinese-dos-games,-1.3819336132697548,-2.3676654998801014,-0.39383353442745306,-0.39383353442745306
79,webpy/webpy,-0.8022431564783334,-2.597608514454595,-0.39469733678525565,-0.39469733678525565
80,flask-restful/flask-restful,-1.155063114163363,-2.1888209329888286,-0.39694322291554235,-0.39694322291554235
81,gelstudios/gitfiti,-1.4134209779144142,-2.6870307979002317,-0.39832530668802646,-0.39832530668802646
82,awslabs/aws-shell,-1.4489451841801837,-2.342116276038491,-0.39849806715958697,-0.39849806715958697
83,thtrieu/darkflow,-0.3170147936208902,0.960120905489654,-0.39918910904582905,-0.39918910904582905
84,pytest-dev/pytest,-0.8200052596112182,0.3533268392514069,-0.3997073904605106,-0.3997073904605106
85,graphql-python/graphene,-1.3891999281877532,-2.4954116190881535,-0.40005291140363164,-0.40005291140363164
86,ufoym/deepo,-1.3149220423593257,-2.7381292455834525,-0.40039843234675265,-0.40039843234675265
87,xiyouMc/WebHubBot,-0.6706421196301416,-2.693418103860634,-0.40091671376143423,-0.40091671376143423
88,instabot-py/instabot.py,-0.03120640684628967,-2.227144768751244,-0.40108947423299474,-0.40108947423299474
89,ytisf/theZoo,-0.6076673903408228,-2.5465100667713743,-0.40350812083484194,-0.40350812083484194
90,ibab/tensorflow-wavenet,-0.8765210423067606,-1.8247444932458803,-0.492652524160068,-0.492652524160068
91,awslabs/aws-sam-cli,-1.2608283646364495,-0.9560708826311265,-0.4928252846316285,-0.4928252846316285
92,pymc-devs/pymc3,-0.9152747218694184,-2.022750978018361,-0.4948984102903547,-0.4948984102903547
93,edx/edx-platform,0.24410619171342438,-1.2882107925720618,-0.49645325453439937,-0.49645325453439937
94,secdev/scapy,-0.9734052412134049,-2.4954116190881535,-0.49748981736376247,-0.49748981736376247
95,belluzj/fantasque-sans,-1.7492862007907808,-2.58483390253379,-0.5056095595271067,-0.5056095595271067
96,oarriaga/face_classification,-0.7336168489194604,-2.578446596573387,-0.5073371642427118,-0.5073371642427118
97,jwyang/faster-rcnn.pytorch,-0.5616473958601669,-0.9369089647499187,-0.5076826851858328,-0.5076826851858328
98,MorvanZhou/Reinforcement-learning-with-tensorflow,0.6203398308008928,-2.6423196561774134,-0.5080282061289539,-0.5080282061289539
99,google/sanitizers,-1.4223020294808566,-1.1093662256807888,-0.5095830503729986,-0.5095830503729986
100,ecthros/uncaptcha2,-1.4868914954186194,-2.821164223068686,-0.5120016969748458,-0.5120016969748458
101,PeterDing/iScript,-0.8950905137638675,-2.3676654998801014,-0.5168389901785402,-0.5168389901785402
102,rougier/numpy-100,0.016428324282810415,-2.725354633662647,-0.5187393553657059,-0.5187393553657059
103,fail2ban/fail2ban,-1.1873578471322443,-1.8822302468895038,-0.5215035229106741,-0.5215035229106741
104,statsmodels/statsmodels,-0.37595268128909876,8.97618988579492,-0.5220218043253557,-0.5220218043253557
105,altair-viz/altair,-1.4772030755279548,-1.8630683290082959,-0.5227128462115977,-0.5227128462115977
106,jindongwang/transferlearning,-0.45991898700819045,-2.7892276932666733,-0.5240949299840818,-0.5240949299840818
107,django-extensions/django-extensions,-1.0832073333076018,-2.374052805840504,-0.5246132113987634,-0.5246132113987634
108,jopohl/urh,-1.4739736022310668,-2.7381292455834525,-0.5301415464886999,-0.5301415464886999
109,docker/docker-py,-0.7618747402672317,-1.1604646733640098,-0.5327329535621076,-0.5327329535621076
110,jofpin/trape,-1.2212673167495698,-2.2399193806720494,-0.5341150373345918,-0.5341150373345918
111,dropbox/pyston,-1.592656745891706,-2.1121732614639974,-0.5342877978061523,-0.5342877978061523
112,sshuttle/sshuttle,-1.5878125359463737,-2.5401227608109718,-0.5344605582777128,-0.5344605582777128
113,mzucker/noteshrink,-1.5781241160557093,-2.6998054098210367,-0.5375702467658021,-0.5375702467658021
114,isnowfy/snownlp,-0.9330368250023031,-2.616770432335803,-0.5386068095951652,-0.5386068095951652
115,lancopku/pkuseg-python,-1.273746257824002,-2.3485035819988935,-0.5391250910098467,-0.5391250910098467
116,astorfi/TensorFlow-World,-1.4909283370397295,-2.8147769171082837,-0.5398161328960888,-0.5398161328960888
117,taki0112/UGATIT,-1.2341852099371222,-2.667868880019024,-0.5398161328960888,-0.5398161328960888
118,burnash/gspread,-1.2834346777146663,-1.5628649488693735,-0.5424075399694965,-0.5424075399694965
119,FeatureLabs/featuretools,-1.3649788784610921,-2.1632717091472182,-0.542580300441057,-0.542580300441057
120,taobao/nginx-book,-0.3638421564257682,0.4491364286574459,-0.3473609675776744,-0.3473609675776744
121,readthedocs/readthedocs.org,0.5977335177226758,-0.9880074124331395,-0.3487430513501585,-0.3487430513501585
122,frostming/legit,-1.6491725285872485,-2.7828403873062704,-0.35461690738321605,-0.35461690738321605
123,frappe/erpnext,0.10604620827145633,11.03928971100496,-0.3618728471887577,-0.3618728471887577
124,mlflow/mlflow,-0.8999347237091997,-0.5217340773237495,-0.3618728471887577,-0.3618728471887577
125,vibora-io/vibora,-1.5894272725948178,-1.9077794707311142,-0.3620456076603182,-0.3620456076603182
126,NVlabs/SPADE,-1.3375283554375428,-2.5145735369693614,-0.36256388907499976,-0.36256388907499976
127,axi0mX/ipwndfu,-0.7384610588647926,-2.195208238949231,-0.3642914937906049,-0.3642914937906049
128,yenchenlin/DeepLearningFlappyBird,-0.39855899436731573,-2.6614815740586213,-0.3665373799208916,-0.3665373799208916
129,xchaoinfo/fuck-login,-0.20721270152669338,-2.4762497012069455,-0.37448436161267534,-0.37448436161267534
130,Dman95/SASM,-1.7274872560367858,-2.5465100667713743,-0.37482988255579636,-0.37482988255579636
131,nate-parrott/Flashlight,-1.480432548824843,-2.0163636720579583,-0.37500264302735686,-0.37500264302735686
132,encode/apistar,-1.4981946519577278,-2.6614815740586213,-0.37828509198700666,-0.37828509198700666
133,samuelclay/NewsBlur,-1.0848220699560458,-2.067462119741179,-0.3798399362310513,-0.3798399362310513
134,streamlit/streamlit,-1.4263388711019667,-0.6303182786505938,-0.2637448993423848,-0.2637448993423848
135,rq/rq,-0.9742126095376269,-2.0419128958995687,-0.26564526452955045,-0.26564526452955045
136,numenta/nupic,-0.5559958175906127,0.03396154123127679,-0.2659907854726715,-0.2659907854726715
137,Gallopsled/pwntools,-0.9265778784085268,-2.1441097912660103,-0.26858219254607923,-0.26858219254607923
138,google/jax,-1.4909283370397295,-0.8027755395814641,-0.26892771348920025,-0.26892771348920025
139,netbox-community/netbox,-0.8975126187365335,-1.8502937170874907,-0.2737650066928947,-0.2737650066928947
140,pyeve/eve,-1.2818199410662223,-2.6742561859794263,-0.282575790742481,-0.282575790742481
141,lanpa/tensorboardX,-1.3108852007382157,-2.4187639475633222,-0.2846489164012072,-0.2846489164012072
142,prompt-toolkit/python-prompt-toolkit,-1.4820472854732871,-1.090204307799581,-0.2848216768727677,-0.2848216768727677
143,pypa/pip,-0.28956427059734097,0.9026351518460306,-0.28741308394617543,-0.28741308394617543
144,paramiko/paramiko,-0.6593389630910331,1.3880704048366284,-0.2877586048892965,-0.2877586048892965
145,plotly/plotly.py,-0.8070873664236656,-0.46424832368012614,-0.2922503771498699,-0.2922503771498699
146,nodejs/node-gyp,-1.0097368158033966,-2.4443131714049326,-0.2948417842232776,-0.2948417842232776
147,Cadene/pretrained-models.pytorch,-0.7893252632907808,-2.4187639475633222,-0.2965693889388828,-0.2965693889388828
148,pyro-ppl/pyro,-1.2802052044177783,-2.2399193806720494,-0.2972604308251248,-0.2972604308251248
149,crsmithdev/arrow,-1.429568344398855,-2.4762497012069455,-0.2979514727113669,-0.2979514727113669
150,luyishisi/Anti-Anti-Spider,-0.22013059471424593,-2.693418103860634,-0.2995063169554115,-0.2995063169554115
151,ajenti/ajenti,-1.2793978360935563,0.14254574255812102,-0.2995063169554115,-0.2995063169554115
152,Supervisor/supervisor,-1.017810499045617,-1.9716525303351402,-0.2998518378985326,-0.2998518378985326
153,deepinsight/insightface,-0.1369716573193763,0.040348847191679395,-0.3007156402563351,-0.3007156402563351
154,pirate/ArchiveBox,-1.5748946427588213,-2.354890887959296,-0.3019249635572588,-0.3019249635572588
155,microsoft/botframework-sdk,-0.05542745657295073,-2.048300201859971,-0.3031342868581824,-0.3031342868581824
156,Hironsan/BossSensor,-0.9564505064047422,-2.6870307979002317,-0.3060712148747111,-0.3060712148747111
157,mps-youtube/mps-youtube,-1.4449083425590734,-1.1540773674036071,-0.3079715800618768,-0.3079715800618768
158,newsapps/beeswithmachineguns,-1.3246104622499904,-2.3357289700780886,-0.3152275198674185,-0.3152275198674185
159,kivy/python-for-android,-0.8781357789552047,-1.7608714336418543,-0.3155730408105395,-0.3155730408105395
160,wiseodd/generative-models,-0.3727232079922106,-2.7189673277022446,-0.3186827292986288,-0.3186827292986288
161,jazzband/django-debug-toolbar,-1.1445673259484763,-2.233532074711647,-0.3192010107133103,-0.3192010107133103
162,bbfamily/abu,-0.10467692435049489,-2.821164223068686,-0.3228289806160812,-0.3228289806160812
163,brightmart/text_classification,-0.08530008456916603,-2.58483390253379,-0.3257659086326099,-0.3257659086326099
164,alicevision/meshroom,-1.54663675141105,-1.7417095157606464,-0.6788883125023039,-0.6788883125023039
165,PokemonGoF/PokemonGo-Bot,-0.54307792440306,-1.9141667766915167,-0.6792338334454249,-0.6792338334454249
166,ajalt/fuckitpy,-1.7186062044703434,-2.8020023051874783,-0.6799248753316669,-0.6799248753316669
167,jayfk/statuspage,-1.6943851547436823,-2.6550942680982184,-0.680270396274788,-0.680270396274788
168,sdispater/pendulum,-1.6782377882592416,-1.811969881325075,-0.680270396274788,-0.680270396274788
169,dschep/ntfy,-1.708110416255457,-2.4315385594841277,-0.6804431567463485,-0.6804431567463485
170,platformio/platformio-core,-1.457826235746626,-2.1632717091472182,-0.68096143816103,-0.68096143816103
171,wepe/MachineLearning,0.3482567055380669,-2.693418103860634,-0.6832073242913167,-0.6832073242913167
172,naturomics/CapsNet-Tensorflow,-0.8886315671700912,-2.6550942680982184,-0.685625970893164,-0.685625970893164
173,dmlc/dgl,-1.3528683535977615,-2.0738494257015816,-0.6864897732509665,-0.6864897732509665
174,jazzband/tablib,-1.3988883480784176,-2.578446596573387,-0.6871808151372086,-0.6871808151372086
175,StackStorm/st2,-1.454596762449738,-0.19598147334321686,-0.6873535756087691,-0.6873535756087691
176,emre/storm,-1.704880942958569,-2.6806434919398288,-0.6899449826821769,-0.6899449826821769
177,CouchPotato/CouchPotatoServer,-0.7739852651305622,5.53981927909832,-0.6908087850399794,-0.6908087850399794
178,YadiraF/PRNet,-1.273746257824002,-2.0291382839787637,-0.6914998269262215,-0.6914998269262215
179,nvdv/vprof,-1.704073574634347,-2.706192715781439,-0.6923636292840241,-0.6923636292840241
180,Qix-/better-exceptions,-1.7032662063101247,-2.6742561859794263,-0.6923636292840241,-0.6923636292840241
181,MorvanZhou/Tensorflow-Tutorial,-0.45830425035974637,-2.795614999227076,-0.6930546711702661,-0.6930546711702661
182,facebookresearch/DrQA,-1.2285336316675681,-2.6614815740586213,-0.6958188387152344,-0.6958188387152344
183,snorkel-team/snorkel,-1.3254178305742124,-2.7189673277022446,-0.6961643596583554,-0.6961643596583554
184,reinderien/mimic,-1.753323042411891,-2.763678469425063,-0.697028162016158,-0.697028162016158
185,dpkp/kafka-python,-1.021039972342505,-1.6714491501962179,-0.6987557667317632,-0.6987557667317632
186,pandolia/qqbot,-1.1098504880069289,-2.565671984652582,-0.7004833714473683,-0.7004833714473683
187,yhat/ggpy,-1.3795115082970886,-1.5820268667505815,-0.7006561319189288,-0.7006561319189288
188,sripathikrishnan/redis-rdb-tools,-1.3972736114299735,-2.4315385594841277,-0.7011744133336104,-0.7011744133336104
189,lmcinnes/umap,-1.5539030663290483,-2.182433627028426,-0.7034202994638971,-0.7034202994638971
190,jadore801120/attention-is-all-you-need-pytorch,-1.0888589115771559,-2.6423196561774134,-0.7034202994638971,-0.7034202994638971
191,hwalsuklee/tensorflow-generative-model-collections,-1.1695957439993594,-2.693418103860634,-0.7068755088951074,-0.7068755088951074
192,nylas/sync-engine,-1.5417925414657176,-2.3868274177613094,-0.708084832196031,-0.708084832196031
193,karpathy/arxiv-sanity-preserver,-0.976634714510293,-2.4123766416029198,-0.7105034787978782,-0.7105034787978782
194,evilsocket/opensnitch,-1.6572462118294689,-2.303792440276075,-0.5805876041843705,-0.5805876041843705
195,chyroc/WechatSogou,-0.748149478755457,-2.4634750892861406,-0.5809331251274915,-0.5809331251274915
196,buildbot/buildbot,-0.6754863295754738,0.9728955174104592,-0.581105885599052,-0.581105885599052
197,tschellenbach/Stream-Framework,-1.4198799245081903,-2.4123766416029198,-0.5862886997458675,-0.5862886997458675
198,facebookarchive/augmented-traffic-control,-1.3657862467853141,-2.597608514454595,-0.5862886997458675,-0.5862886997458675
199,sshwsfc/xadmin,-0.7973989465330011,-0.49618485348213914,-0.5871525021036701,-0.5871525021036701
200,aboul3la/Sublist3r,-0.9927820809947338,-2.1632717091472182,-0.5897439091770778,-0.5897439091770778
201,Linzaer/Ultra-Light-Fast-Generic-Face-Detector-1MB,-1.1486041675695866,-2.5528973727317767,-0.5909532324780014,-0.5909532324780014
202,Yelp/dumb-init,-1.6451356869661382,-2.744516551543855,-0.591817034835804,-0.591817034835804
203,SpiderClub/haipproxy,-1.2075420552377951,-2.648706962137816,-0.5923353162504855,-0.5923353162504855
204,robotframework/robotframework,-0.7957842098845571,-1.811969881325075,-0.5923353162504855,-0.5923353162504855
205,django/channels,-1.3690157200822022,-2.303792440276075,-0.5930263581367275,-0.5930263581367275
206,automl/auto-sklearn,-1.1930094254017984,-1.811969881325075,-0.5935446395514091,-0.5935446395514091
207,davidhalter/jedi,-1.5312967532508313,-2.5337354548505693,-0.5938901604945301,-0.5938901604945301
208,albumentations-team/albumentations,-1.3956588747815293,-2.361278193919699,-0.5942356814376512,-0.5942356814376512
209,hyperopt/hyperopt,-1.2519473130700072,-1.1668519793244123,-0.5945812023807723,-0.5945812023807723
210,streamlink/streamlink,-1.4473304475317397,-2.1632717091472182,-0.5971726094541799,-0.5971726094541799
211,smacke/subsync,-1.7226430460914537,-2.7317419396230496,-0.5980364118119825,-0.5980364118119825
212,ashnkumar/sketch-code,-1.4150357145628583,-2.706192715781439,-0.5995912560560271,-0.5995912560560271
213,jarun/googler,-1.5369483315203856,-2.821164223068686,-0.5999367769991482,-0.5999367769991482
214,facebookarchive/huxley,-1.5861977992979297,-2.5528973727317767,-0.5999367769991482,-0.5999367769991482
215,robinhood/faust,-1.593464114215928,-2.1313351793452053,-0.6037375073734795,-0.6037375073734795
216,Rapptz/discord.py,-0.8450336776621012,-2.150497097226413,-0.6044285492597217,-0.6044285492597217
217,vi3k6i5/flashtext,-1.45944097239507,-2.501798925048556,-0.6046013097312821,-0.6046013097312821
218,django-oscar/django-oscar,-0.5979789704501585,-2.1441097912660103,-0.6059833935037663,-0.6059833935037663
219,google/clusterfuzz,-1.5660135911923787,-2.137722485305608,-0.6059833935037663,-0.6059833935037663
220,SpiderClub/weibospider,-0.9176968268420844,-2.8147769171082837,-0.6061561539753267,-0.6061561539753267
221,lazyprogrammer/machine_learning_examples,1.355852374167167,-2.578446596573387,-0.6061561539753267,-0.6061561539753267
222,airbnb/knowledge-repo,-1.3811262449455328,-1.895004858810309,-0.6066744353900083,-0.6066744353900083
223,fogleman/Minecraft,-1.0969325948193762,-2.5528973727317767,-0.6070199563331293,-0.6070199563331293
224,DistrictDataLabs/yellowbrick,-1.5078830718483922,-2.1632717091472182,-0.8727255615932024,-0.8727255615932024
225,graphql-python/graphene-django,-1.4699367606099567,-2.457087783325738,-0.8732438430078839,-0.8732438430078839
226,janeczku/calibre-web,-1.524837806657055,-1.9780398362955427,-0.8734166034794445,-0.8734166034794445
227,ysrc/xunfeng,-0.9386884032718573,-2.469862395246543,-0.873934884894126,-0.873934884894126
228,jisungk/deepjazz,-1.5264525433054992,-2.7509038575042575,-0.8747986872519286,-0.8747986872519286
229,smicallef/spiderfoot,-1.3124999373866597,-2.227144768751244,-0.8754897291381707,-0.8754897291381707
230,MobileChromeApps/mobile-chrome-apps,-1.5191862283875008,-1.8886175528499063,-0.8761807710244127,-0.8761807710244127
231,Fewbytes/rubber-docker,-1.6943851547436823,-2.706192715781439,-0.8761807710244127,-0.8761807710244127
232,IDSIA/sacred,-1.6192999005910331,-2.246306686632452,-0.8777356152684573,-0.8777356152684573
233,r0oth3x49/udemy-dl,-1.3698230884064242,-2.8083896111478808,-0.8780811362115784,-0.8780811362115784
234,pinax/pinax,-1.4739736022310668,-2.693418103860634,-0.8794632199840625,-0.8794632199840625
235,feross/SpoofMAC,-1.6346398987512518,-2.821164223068686,-0.8799815013987441,-0.8799815013987441
236,django-guardian/django-guardian,-1.4505599208286277,-2.227144768751244,-0.8804997828134256,-0.8804997828134256
237,0xInfection/Awesome-WAF,-1.5054609668757262,-2.8275515290290887,-0.8804997828134256,-0.8804997828134256
238,ckan/ckan,-0.7529936887007892,-0.9177470468687109,-0.8804997828134256,-0.8804997828134256
239,cysmith/neural-style-tf,-1.2882788876599987,-2.508186231008959,-0.8806725432849861,-0.8806725432849861
240,openai/glow,-1.4941578103366178,-2.489024313127751,-0.8808453037565466,-0.8808453037565466
241,geekan/scrapy-examples,-1.0719041767684931,-2.7892276932666733,-0.8810180642281071,-0.8810180642281071
242,jostmey/NakedTensor,-1.709725152903901,-2.821164223068686,-0.8817091061143492,-0.8817091061143492
243,simon-weber/gmusicapi,-1.595886219188594,-2.4251512535237247,-0.8817091061143492,-0.8817091061143492
244,raghakot/keras-vis,-1.433605186019965,-2.2590812985532573,-0.8818818665859097,-0.8818818665859097
245,Chaosthebot/Chaos,-1.6419062136692502,-2.667868880019024,-0.8827456689437123,-0.8827456689437123
246,saulpw/visidata,-1.7613967256541114,-2.693418103860634,-0.8829184294152728,-0.8829184294152728
247,googlemaps/google-maps-services-python,-1.1308420644367019,-2.7828403873062704,-0.8830911898868333,-0.8830911898868333
248,Instagram/MonkeyType,-1.7557451473845571,-2.6550942680982184,-0.8834367108299543,-0.8834367108299543
249,mobolic/facebook-sdk,-1.1066210147100408,-2.6614815740586213,-0.8834367108299543,-0.8834367108299543
250,telepresenceio/telepresence,-1.704880942958569,-0.29179106274925587,-0.8834367108299543,-0.8834367108299543
251,mahyarnajibi/SNIPER,-1.523223070008611,-2.150497097226413,-0.8836094713015149,-0.8836094713015149
252,dedupeio/dedupe,-1.5401778048172736,-2.4826370071673485,-0.8836094713015149,-0.8836094713015149
253,bowenpay/wechat-spider,-1.1308420644367019,-2.4443131714049326,-0.8839549922446359,-0.8839549922446359
254,jadore801120/attention-is-all-you-need-pytorch,-1.0888589115771559,-2.6423196561774134,-0.7034202994638971,-0.7034202994638971
255,pavelgonchar/colornet,-1.5765093794072653,-2.7381292455834525,-0.7056661855941838,-0.7056661855941838
256,hwalsuklee/tensorflow-generative-model-collections,-1.1695957439993594,-2.693418103860634,-0.7068755088951074,-0.7068755088951074
257,prompt-toolkit/ptpython,-1.68550410317724,-1.8375191051666855,-0.7072210298382284,-0.7072210298382284
258,nylas/sync-engine,-1.5417925414657176,-2.3868274177613094,-0.708084832196031,-0.708084832196031
259,karpathy/arxiv-sanity-preserver,-0.976634714510293,-2.4123766416029198,-0.7105034787978782,-0.7105034787978782
260,edgedb/edgedb,-1.7743146188416639,-2.214370156830439,-0.7156862929446937,-0.7156862929446937
261,princewen/tensorflow_practice,-0.23627796119868663,-2.6103831263754005,-0.7165500953024962,-0.7165500953024962
